policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,baseline,full,family_contrasts,standardized_critical_value,delta_vs_full,bootstrap_se_vs_full,primary_upper95_vs_full,standardized_upper95_vs_full,delta_vs_benchmark,bootstrap_se_vs_benchmark,primary_upper95_vs_benchmark,standardized_upper95_vs_benchmark,primary_superior_to_benchmark,standardized_superior_to_benchmark,primary_noninferior_margin_0.01,standardized_noninferior_margin_0.01,primary_dual_pass_margin_0.01,standardized_dual_pass_margin_0.01,status
ridge|history_available|budget=08,ridge,history_available,8,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=09,ridge,history_available,9,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=10,ridge,history_available,10,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=11,ridge,history_available,11,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=12,ridge,history_available,12,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=13,ridge,history_available,13,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=14,ridge,history_available,14,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,0.00943960630464813,0.005297384490038593,0.0391746303312663,0.023339156352864814,0.07204147797295257,0.0138243506476883,0.1017765019995708,0.10831452065523678,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=15,ridge,history_available,15,True,H_D_K,ridge::H_D_K,ridge::H_D_K,H_D_K,1.0,True,15,15,0.633478707878488,1.0,"[""H"", ""D"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.03095103082633932,0.0052179566132235095,-0.001216006799721,-0.01725988772896618,0.03165084084196512,0.011995926860005973,0.0613858648685833,0.06312637109258983,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=16,ridge,history_available,16,True,H_D_A_K,ridge::H_D_A_K,ridge::H_D_A_K,H_D_A_K,1.0,True,16,16,0.6316089221778484,1.0,"[""H"", ""D"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.007952479697858283,0.0032794600323413532,0.0217825443287599,0.0006523363082992888,0.05464939197044616,0.013724801618239567,0.0843844159970644,0.09066123278609675,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=17,ridge,history_available,17,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,1.0,True,17,17,0.6303176464587247,1.0,"[""H"", ""D"", ""B"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.013195566538378944,0.002411236883257322,0.0165394574882393,-0.006868839112804254,0.0494063051299255,0.013888360489807575,0.0791413291565437,0.08584730013014857,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=18,ridge,history_available,18,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=19,ridge,history_available,19,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=20,ridge,history_available,20,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=21,ridge,history_available,21,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=22,ridge,history_available,22,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=23,ridge,history_available,23,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=24,ridge,history_available,24,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=25,ridge,history_available,25,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=26,ridge,history_available,26,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=27,ridge,history_available,27,True,H_D_B_M_A_K,ridge::H_D_B_M_A_K,ridge::H_D_B_M_A_K,H_D_B_M_A_K,1.0,True,18,18,0.6297690531788611,1.0,"[""H"", ""D"", ""B"", ""M"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.001688359014916263,0.0021646498812666276,0.0280466650117019,0.00399136074454424,0.06091351265338818,0.01408989186592145,0.0906485366800064,0.09788329604981852,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=28,ridge,history_available,28,True,H_D_B_P_A_K,ridge::H_D_B_P_A_K,ridge::H_D_B_P_A_K,H_D_B_P_A_K,1.0,True,28,28,0.6294674622760528,1.0,"[""H"", ""D"", ""B"", ""P"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,-0.008615692953436893,0.001651647167564499,0.0211193310731813,-0.004282016115229736,0.05398617871486755,0.01415779516097481,0.0837212027414858,0.09113413027141687,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=29,ridge,history_available,29,True,H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,H_D_B_M_P_A_K,1.0,True,29,29,0.6292921291184919,1.0,"[""H"", ""D"", ""B"", ""M"", ""P"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,3.794070236273761e-05,0.0005261953324369135,0.0297729647289809,0.0014185990955940006,0.06263981237066718,0.014246879578770928,0.0923748363972854,0.10002150820724787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
ridge|history_available|budget=30,ridge,history_available,30,True,H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,H_D_B_M_P_A_K,1.0,True,29,29,0.6292921291184919,1.0,"[""H"", ""D"", ""B"", ""M"", ""P"", ""A"", ""K""]",disjoint,879,P0,ridge::H_D_B_M_P_C_A_K,25,2.623851463746673,3.794070236273761e-05,0.0005261953324369135,0.0297729647289809,0.0014185990955940006,0.06263981237066718,0.014246879578770928,0.0923748363972854,0.10002150820724787,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=00,hgb,history_unavailable,0,False,NONE,hgb::NONE,hgb::NONE,NONE,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,0,0,0.6853643289188563,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",[],whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.02716175373235097,0.009504116257798446,-0.004191255336237,-0.0009637308635192035,0.0,0.0,0.0,0.0,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=01,hgb,history_unavailable,1,False,B,hgb::B,hgb::B,B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,1,1,0.6760966845523163,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""B""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.030908911021171548,0.008910887792856013,-0.0079384126250576,-0.006346117822247449,-0.0037471572888205795,0.0038053495079238982,0.0192233411072933,0.006742259162781308,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=02,hgb,history_unavailable,2,False,B_A,hgb::B_A,hgb::B_A,B_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,2,2,0.6710019459030957,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""B"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.025378481608076653,0.008026468841897116,-0.0024079832119627,-0.0032535823989106837,0.0017832721242743155,0.005617259099361553,0.0247537705203882,0.017267203334025323,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=03,hgb,history_unavailable,3,False,B_M_A,hgb::B_M_A,hgb::B_M_A,B_M_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,3,3,0.6681826337714976,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""B"", ""M"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.010099164142120087,0.008496599555297848,0.0128713342539938,0.013321646738044902,0.01706258959023088,0.007059567057156841,0.0400330879863448,0.03652223151703195,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=04,hgb,history_unavailable,4,False,D,hgb::D,hgb::D,D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,4,4,0.6641680792622449,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.00271506738283811,0.00629983234927326,0.025685565778952,0.020080506470416985,0.02987682111518908,0.008368907312763837,0.052847319511303,0.052945649317602886,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=05,hgb,history_unavailable,5,False,D_C,hgb::D_C,hgb::D_C,D_C,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,5,5,0.6579254494910797,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""C""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.003781139075018758,0.006484165747406969,0.0191893593210951,0.01409241359711711,0.02338061465733221,0.008274289167446944,0.0463511130534461,0.04618862867486224,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=06,hgb,history_unavailable,6,False,D_B_C,hgb::D_B_C,hgb::D_B_C,D_B_C,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,6,6,0.6529262330125998,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""C""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.003041883823019176,0.006109959911587275,0.0199286145730947,0.013800173360368796,0.024119869909331793,0.009076907005124757,0.0470903683054457,0.049140293781293296,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=07,hgb,history_unavailable,7,False,D_M_C_A,hgb::D_M_C_A,hgb::D_M_C_A,D_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,7,7,0.650369538146649,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.029491399203866453,0.006853853812356683,0.0524618975999803,0.0483839941643308,0.05665315293621742,0.010703862188066167,0.0796236513323313,0.08615826617151555,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=08,hgb,history_unavailable,8,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=09,hgb,history_unavailable,9,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=10,hgb,history_unavailable,10,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=11,hgb,history_unavailable,11,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=12,hgb,history_unavailable,12,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=13,hgb,history_unavailable,13,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=14,hgb,history_unavailable,14,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.026135924853206594,0.006435242504345094,0.0491064232493205,0.04387462098468296,0.05329767858555756,0.01099474358550129,0.0762681769816714,0.08360460414042514,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=15,hgb,history_unavailable,15,False,D_P,hgb::D_P,hgb::D_P,D_P,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,15,15,0.6465103724542357,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""P""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.009442001319974636,0.005959829054664641,0.0324124997160885,0.02587022395880417,0.036603755052325604,0.009025630719505262,0.0595742534484395,0.061482836240038474,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=16,hgb,history_unavailable,16,False,D_P_C,hgb::D_P_C,hgb::D_P_C,D_P_C,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,16,16,0.6441902261965382,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""P"", ""C""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.00663339534777152,0.006006526618387624,0.0296038937438854,0.023190339459397604,0.03379514908012249,0.008901005045586287,0.0567656474762364,0.05833070056272533,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=17,hgb,history_unavailable,17,False,D_M_P_A,hgb::D_M_P_A,hgb::D_M_P_A,D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,17,17,0.640925623536283,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.022976741211683693,0.004937751715165624,0.0459472396077976,0.036587615578711624,0.05013849494403466,0.009815936540563286,0.0731089933401485,0.07719604800770552,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=18,hgb,history_unavailable,18,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=19,hgb,history_unavailable,19,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=20,hgb,history_unavailable,20,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=21,hgb,history_unavailable,21,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
